molregno,canonical_smiles
197674,C[C@H](Nc1nccc(-c2[nH]c(C3(O)CCN(C)CC3)nc2-c2ccc(F)cc2)n1)c1ccccc1
197783,COc1ccc(C#CC(C)(C)O)cc1C(=O)c1ccc(Nc2ccc(F)cc2F)nc1
678046,COc1ccc(O)c(C(=O)c2ccc(/C=C/[C@@H]3CCCNC[C@H]3NC(=O)c3ccncc3)cc2)c1F.Cl
678048,COc1ccc(O)c(C(=O)c2ccc(NC[C@@H]3CCCNCC3NC(=O)c3ccncc3)cc2)c1F.Cl
198449,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)CNC(=O)N3c2c(Cl)cccc2Cl)cc1
196634,CC(C)[C@H]1C(=O)N[C@H](CO)CC2CNc3cccc(c32)N1C
198974,Nc1ncnc(C#Cc2ccc(N3CCOCC3)nc2)c1Cc1cccc(Br)c1
198494,CN(c1ccc2c(c1)CNC(=O)N2c1c(Cl)cccc1Cl)S(=O)(=O)c1cc(Cl)ccc1Cl
198316,O=C1NCc2cc(Sc3ccc(F)cc3F)ccc2N1c1c(Cl)cccc1Cl
197706,C[C@H](Nc1cc(-c2[nH]c(C3(O)CCN(C)CC3)nc2-c2ccc(F)cc2)ccn1)c1ccccc1
199463,COc1ccc(CCCc2c(N)ncnc2C#Cc2ccc(N3CCOCC3)nc2)cc1
199526,CN(Cc1ccccc1)c1c(N)ncnc1C#Cc1ccc(N2CCOCC2)nc1
199466,Nc1ncnc(C#Cc2ccc(N3CCOCC3)nc2)c1CCCc1ccccc1Cl
200372,CN(Cc1ccccc1Cl)Cc1c(N)ncnc1C#Cc1ccc(N2CCOCC2)nc1
199637,Nc1ncnc(C#Cc2ccc(N3CCOCC3)nc2)c1CCCCc1ccccc1
200375,Nc1ncnc(C#Cc2ccc(N3CCOCC3)nc2)c1CCCc1ccncc1
198188,O=C(Nc1ccc2c(c1)CNC(=O)N2c1c(Cl)cccc1Cl)c1ccccc1
10221,Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O
197805,O=C1NCc2cc(NS(=O)(=O)c3ccccc3)ccc2N1c1c(Cl)cccc1Cl
685354,N[C@H]1CC[C@H](Nc2nc(Nc3ccc(C(=O)N4CCCCC4)cc3)c3ncn(-c4cccc(F)c4)c3n2)CC1
200172,CN(Cc1ccccc1Cl)c1c(N)ncnc1C#Cc1ccc(N2CCOCC2)nc1
685651,O=C1Nc2ccccc2/C1=C/C(=O)c1ccc(Br)cc1
200173,CN(Cc1cccc(Br)c1)c1c(N)ncnc1C#Cc1ccc(N2CCOCC2)nc1
685770,CNC(=O)c1cc(Oc2ccc(NC(=O)c3ccc(CN4CCN(C)CC4)cc3)cc2)ccn1
685771,CN1CCN(Cc2ccc(C(=O)Nc3ccc(OCCN4CCOCC4)c4ccccc34)cc2)CC1
685772,Cc1ccc(NC(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cccnc2)n1
685773,O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)Nc1ccc(OCCN2CCOCC2)c2ccccc12
685822,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(C)c(Nc3nccc(-c4cccnc4)n3)c2)cc1
685823,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3cc(C(C)(C)C)nn3-c3ccc(C)cc3)cc2)ccn1
685824,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(CN4CCN(C)CC4)cc3)cc2)ccn1
685825,O=C(Nc1ccc(OCCN2CCOCC2)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1
200177,CN(Cc1ccc(Cl)cc1)c1c(N)ncnc1C#Cc1ccc(N2CCOCC2)nc1
197647,OC1(c2nc(-c3ccc(F)cc3)c(-c3ccnc(NC4CCCCC4)c3)o2)CCNCC1
199599,Cc1ccccc1CN(C)c1c(N)ncnc1C#Cc1ccc(N2CCOCC2)nc1
199600,CN(Cc1ccc2ccccc2c1)c1c(N)ncnc1C#Cc1ccc(N2CCOCC2)nc1
198401,COc1ccc(C#CC(C)(C)N)cc1C(=O)c1ccc(Nc2ccc(F)cc2F)nc1
200199,CN(Cc1ccc(Cl)c(Cl)c1)c1c(N)ncnc1C#Cc1ccc(N2CCOCC2)nc1
200374,CN(Cc1ccccc1)Cc1c(N)ncnc1C#Cc1ccc(N2CCOCC2)nc1
199527,Nc1ncnc(C#Cc2ccc(N3CCOCC3)nc2)c1CCc1ccccc1
193244,Nc1ccn2c(-c3ccnc(N[C@H]4CCCc5ccccc54)c3)c(-c3ccccc3)nc2n1
198029,Nc1ncnc2c1c(-c1ccccc1)nn2-c1ccccc1
200233,CN(Cc1ccccc1C(F)(F)F)c1c(N)ncnc1C#Cc1ccc(N2CCOCC2)nc1
200212,Nc1ncnc(C#Cc2ccc(N3CCOCC3)nc2)c1CCCc1ccc(Br)cc1
691867,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F
691942,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1
692370,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)cc23)c1F
692766,N=C(N)c1ccc(CNC(=O)[C@H](COCc2ccccc2)NC(=O)[C@@H](CO)NS(=O)(=O)Cc2ccccc2)cc1
692891,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1cn(C)c(=O)c(Nc2ccc(C(=O)N3CCOCC3)cc2)n1
692959,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1
693720,CC(C)n1nc(Cc2cccc3ccccc23)c2c(N)ncnc21
693721,CC(C)(C)n1nc(-c2ccc3ccccc3c2)c2c(N)ncnc21
693722,Nc1ncnc2c1c(Cc1cccc3ccccc13)nn2CC1CCNCC1
693836,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1ccc(Br)s1
696004,C[C@H]1CNCCN1S(=O)(=O)c1cccc2cnccc12
696009,O=C1Nc2c(Br)cccc2/C1=C1/Nc2ccc(C(=O)O)cc2/C1=N\O
696097,COc1cc(NC(=O)c2cccc(-n3cc(NC(=O)Nc4ccccc4)cn3)c2)cc(OC)c1OC
696703,CNc1nc(C)c2cc(-c3cccc(CO)c3)c(=O)n(C3CCCC3)c2n1
696704,COc1ccc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@H](OCCO)CC3)c2=O)cn1
198392,O=C1NCc2cc(NS(=O)(=O)c3cc(Cl)ccc3O)ccc2N1c1c(Cl)cccc1Cl
697506,Oc1c(Br)cc(Br)cc1-c1[nH]c(Br)c(Br)c1Br
697563,CCOc1ccc(Nc2c(C)c(N[C@H]3CCCNC3)nc3ccnn23)cc1
698457,Cn1cc(-c2ccc3nnc(Sc4ccc5ncccc5c4)n3n2)cn1
698507,Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)O2)c(=O)[nH]c1=O
699606,COc1ccc(Nc2nc(N/N=C/c3ccc(O)cc3)nc(Nc3ccc([N+](=O)[O-])cc3)n2)cc1
205648,CN(C)CCCNc1c2ccccc2nc2ccccc12
700097,Nc1ncnc2[nH]nc(Nc3ccc(F)cc3)c12
700709,CC(C)n1nc(-c2ccc3ccccc3c2)c2c(N)ncnc21
700809,CC(C)n1nc(-c2ccc3c(c2)OCCO3)c2c(N)ncnc21
700895,CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21
701170,CC(=O)c1cccc(-c2nn(C(C)C)c3ncnc(N)c23)c1
701518,COc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1OC
207040,Cc1cn([C@H]2C[C@H](CO)[C@@H](CO)O2)c(=O)[nH]c1=O
701891,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)cc(OC)c1OC
701986,CC(C)n1nc(-c2cnc3ccccc3c2)c2c(N)ncnc21
702080,COc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1
702208,COC(=O)[C@@]1(Cc2ccc(O)c(CC=C(C)C)c2)OC(=O)C(O)=C1c1ccc(O)cc1
205165,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1
207458,COc1ccc(-c2cc3c(nn2)-c2ccccc2C3=O)cc1
703067,Cc1cn([C@@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O
705434,COCCC(=O)N1CCN(c2ccc(Nc3ccnc4ccc(-c5cnc6ccccc6c5)cc34)cc2C(F)(F)F)CC1
705435,CN(C)CCC(=O)N1CCN(c2ccc(Nc3ccnc4ccc(-c5cnc6ccccc6c5)cc34)cc2C(F)(F)F)CC1
705436,O=c1ccc2cnc3ccc(-c4cnc5ccccc5c4)cc3c2n1-c1ccc(N2CCNCC2)c(C(F)(F)F)c1
705437,O=c1ccc2cnc3ccc(-c4cccc5c4Sc4ccccc4S5)cc3c2n1-c1ccc(N2CCNCC2)c(C(F)(F)F)c1
705438,O=c1ccc2cnc3ccc(-c4cncc5ccccc45)cc3c2n1-c1ccc(N2CCNCC2)c(C(F)(F)F)c1
705439,O=c1ccc2cnc3ccc(-c4ccc5ccccc5c4)cc3c2n1-c1ccc(N2CCNCC2)c(C(F)(F)F)c1
705440,O=c1ccc2cnc3ccc(-c4ccc5c(c4)OCCO5)cc3c2n1-c1ccc(N2CCNCC2)c(C(F)(F)F)c1
705441,CS(=O)(=O)Nc1ccc(-c2ccc3ncc4ccc(=O)n(-c5ccc(N6CCNCC6)c(C(F)(F)F)c5)c4c3c2)cc1
705442,O=c1ccc2cnc3ccc(-c4cnc5ccccc5c4)cc3c2n1-c1ccc(N2CCOCC2)c(C(F)(F)F)c1
705443,O=C(C1CC1)N1CCN(c2ccc(-n3c(=O)ccc4cnc5ccc(-c6cnc7ccccc7c6)cc5c43)cc2C(F)(F)F)CC1
705444,CN(C)CCC(=O)N1CCN(c2ccc(-n3c(=O)ccc4cnc5ccc(-c6cnc7ccccc7c6)cc5c43)cc2C(F)(F)F)CC1
705445,CN1CCN(CC(=O)N2CCN(c3ccc(-n4c(=O)ccc5cnc6ccc(-c7cnc8ccccc8c7)cc6c54)cc3C(F)(F)F)CC2)CC1
705446,CCC(=O)N1CCN(c2ccc(-n3c(=O)ccc4cnc5ccc(-c6cnc7ccccc7c6)cc5c43)cc2C(F)(F)F)CC1
705447,CN1CCN(C(=O)c2ccc(-c3ccc(-n4c(=O)ccc5cnc6ccc(-c7cnc8ccccc8c7)cc6c54)cc3C(F)(F)F)cc2)CC1
705448,CCC(=O)N1CC=C(c2ccc(-n3c(=O)ccc4cnc5ccc(-c6cnc7ccccc7c6)cc5c43)cc2C(F)(F)F)CC1
705449,O=C(CN1CCOCC1)N1CCC(c2ccc(-n3c(=O)ccc4cnc5ccc(-c6cnc7ccccc7c6)cc5c43)cc2C(F)(F)F)CC1
705450,CCC(=O)N1CCN(c2ccc(-n3c(=O)c(C)cc4cnc5ccc(-c6cnc7ccccc7c6)cc5c43)cc2C(F)(F)F)CC1
705451,CCC(=O)N1CCN(c2ccc(-n3c(=O)cc(C)c4cnc5ccc(-c6cnc7ccccc7c6)cc5c43)cc2C(F)(F)F)CC1
705452,CCC(=O)N1CCN(c2ccc(-n3c(=O)n(C)c(=O)c4cnc5ccc(-c6cnc7ccccc7c6)cc5c43)cc2C(F)(F)F)CC1
705453,CCC(=O)N1CCN(c2ccc(N3C(=O)NCc4cnc5ccc(-c6cnc7ccccc7c6)cc5c43)cc2C(F)(F)F)CC1
705454,CCC(=O)N1CCN(c2ccc(N3C(=O)N(C)Cc4cnc5ccc(-c6cnc7ccccc7c6)cc5c43)cc2C(F)(F)F)CC1
705455,CCC(=O)N1CCN(c2ccc(N3C(=O)OCc4cnc5ccc(-c6cnc7ccccc7c6)cc5c43)cc2C(F)(F)F)CC1
705456,CC(=O)N1CCN(c2ccc(-n3c(=O)ccc4cnc5ccc(-c6cnc7ccccc7c6)cc5c43)cc2C(F)(F)F)CC1
706059,Cc1ccc2nc(NC(=O)CSc3nc4c(c(=O)n3-c3ccccc3)SCC4)sc2c1
706084,Cc1ccc2nc(NC(=O)CSc3nc4c(c(=O)n3-c3ccc(F)cc3)SCC4)sc2c1
706085,COc1ccccc1-n1c(SCC(=O)Nc2nc3ccc(C)cc3s2)nc2c(c1=O)SCC2
706110,Cc1ccc2nc(NC(=O)CSc3nc4c(c(=O)n3Cc3ccccc3)SCC4)sc2c1
708011,O=C(O)N1CCN(c2ccc(Nc3ccnc4ccc(-c5cnc6ccccc6c5)cc34)cc2C(F)(F)F)CC1
708029,COc1ccc(-c2ccc3ncc4ccc(=O)n(-c5ccc(N6CCNCC6)c(C(F)(F)F)c5)c4c3c2)cc1
708047,O=c1ccc2cnc3ccc(-c4csc5ccccc45)cc3c2n1-c1ccc(N2CCNCC2)c(C(F)(F)F)c1
708066,COc1ncc(-c2ccc3ncc4ccc(=O)n(-c5ccc(N6CCNCC6)c(C(F)(F)F)c5)c4c3c2)c(OC)n1
708086,O=c1ccc2cnc3ccc(-c4ccc5c(c4)OCO5)cc3c2n1-c1ccc(N2CCNCC2)c(C(F)(F)F)c1
708103,O=c1ccc2cnc3ccc(-c4ccsc4)cc3c2n1-c1ccc(N2CCNCC2)c(C(F)(F)F)c1
708122,O=c1ccc2cnc3ccc(-c4cnc5ccccc5c4)cc3c2n1-c1ccc(S(=O)(=O)N2CCNCC2)cc1
708137,COc1cc(N2CCC(N)CC2)ccc1-n1c(=O)ccc2cnc3ccc(-c4cnc5ccccc5c4)cc3c21
708153,CN1CCN(Cc2ccc(-n3c(=O)ccc4cnc5ccc(-c6cnc7ccccc7c6)cc5c43)cc2)CC1
708154,CN(C)CCn1c(=O)ccc2cnc3ccc(-c4cnc5ccccc5c4)cc3c21
209968,O=Nc1c(-c2c(O)[nH]c3ccccc23)[nH]c2ccccc12
209436,Cc1ccc(C(=O)/C=C2/C(=O)Nc3ccc(Br)cc32)cc1
209532,O=C1Nc2ccccc2/C1=C\C(=O)c1ccccc1
209535,N#C/C(C(N)=O)=C1\C(=O)Nc2ccccc21
209353,O=C1Nc2ccccc2/C1=C\c1ccc(Cl)cc1
709048,Cc1ncnc2c1ccn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
209711,CC(=O)/C=C1/C(=O)Nc2ccccc21
209710,CC(C)(C)C(=O)/C=C1/C(=O)Nc2ccccc21
207075,Cc1cn([C@H]2C[C@H](CF)[C@@H](CO)O2)c(=O)[nH]c1=O
712090,O=C1Nc2ccccc2/C1=C1/Nc2ccccc2C1=O
713410,COc1cc2ncnc(Nc3ccc(C(F)(F)F)cc3)c2cc1OC
209434,O=C1Nc2ccc(Br)cc2/C1=C\C(=O)c1ccc(F)cc1
209750,C/N=C/c1c(O)[nH]c2ccccc12
213981,Cc1cc(NC(=O)c2sc(NC(=O)OC(C)(C)C)nc2C)c(C)[nH]1
214223,Cc1ccccc1NC(=O)c1sc(NC(=O)OC(C)(C)C)nc1C
213825,COC(=O)Nc1nc(C)c(C(=O)Nc2c(C)cc(C)cc2C)s1
714243,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1
214036,Cc1nc(NC(=O)OC(C)(C)C)sc1C(=O)NCC(C)(C)C
716337,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1
27307,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O
213855,Cc1cccc(C)c1NC(=O)c1sc(NC(=O)OC(C)(C)C)nc1C
213958,Cc1nc(NC(=O)OC(C)(C)C)sc1C(=O)N1CCN(C=O)CC1
209935,COc1ccc2c(c1)/C(=C1/SC(=S)NC1=O)C(=O)N2
729184,Cc1nc(N)sc1-c1csc(Nc2ccc(S(N)(=O)=O)cc2)n1
213859,Cc1cc(C)c(NC(=O)c2sc(NC(=O)c3ccccc3)nc2C)c(C)c1
214683,COc1cc(NC(=O)c2sc(NC(=O)OC(C)(C)C)nc2C)cc(C(F)(F)F)c1
734202,Cc1ccccc1-n1sc2cc(F)ccc2c1=O
214481,Cc1nc(NC(=O)OC(C)(C)C)sc1C(=O)NC(C)C(C)C
213784,CCCCNC(=O)Nc1nc(C)c(C(=O)Nc2c(C)cc(C)cc2C)s1
741430,CC(=O)c1ccc(N2CCOCC2)cc1O
214007,COc1cccc(C)c1NC(=O)c1sc(NC(=O)OC(C)(C)C)nc1C
221542,CC(C)[C@H]1C(=O)N[C@H](CO)C1c1ccc(OC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)Oc2ccc([C@H]3[C@@H](C(C)C)C(=O)N[C@@H]3CO)c3ccccc23)c2ccccc12
221526,CC(C)[C@H]1C(=O)N[C@H](CO)Cc2cc(NC(=O)CCCCCCCCC(=O)Nc3ccc4c(c3)N(C)[C@@H](C(C)C)C(=O)N[C@H](CO)C4)ccc2N1C
221649,CC(C)[C@H]1C(=O)N[C@H](CO)Cc2cc(NC(=O)COCCOCCOCCOCCOCCOCC(=O)Nc3ccc4c(c3)N(C)[C@@H](C(C)C)C(=O)N[C@H](CO)C4)ccc2N1C
221626,CC(C)[C@H]1C(=O)N[C@H](CO)Cc2cc(NC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)Nc3ccc4c(c3)N(C)[C@@H](C(C)C)C(=O)N[C@H](CO)C4)ccc2N1C
751949,Oc1ccccc1-c1nc(NCc2cccnc2)c2ccccc2n1
11740,CCCCCCCCCCCCC/C=C1/C(=O)O[C@@H](CO)[C@@H]1OC(C)=O
219226,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(Oc4ccccc4Cl)oc23)[C@H](O)C1
276734,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
760843,Cc1ccc(-n2sc3ccccc3c2=O)cc1
222131,CCCCCCCCC(=O)Oc1ccc(C2[C@@H](C(C)C)C(=O)N[C@@H]2CO)c2ccccc12
222288,CC(C)[C@H]1C(=O)N[C@H](CO)Cc2cc(NC(=O)CCCCCCCCCCC(=O)Nc3ccc4c(c3)N(C)[C@@H](C(C)C)C(=O)N[C@H](CO)C4)ccc2N1C
763033,CN(C)S(=O)(=O)c1cccc(-n2sc3ccccc3c2=O)c1
286065,O=C(O)CCCO
765901,Cc1ccc(/C=C2\C(=O)ON=C2c2ccccc2)o1
222612,CC(C)[C@H]1C(=O)N[C@H](CO)C1c1ccc(OC(=O)CCCCCCCCCCCCCCC(=O)Oc2ccc([C@H]3[C@@H](C(C)C)C(=O)N[C@@H]3CO)c3ccccc23)c2ccccc12
222579,CC(C)[C@H]1C(=O)N[C@H](CO)C1c1ccc(OC(=O)CCCCCCCCCCC(=O)Oc2ccc([C@H]3[C@@H](C(C)C)C(=O)N[C@@H]3CO)c3ccccc23)c2ccccc12
222090,CC(C)[C@H]1C(=O)N[C@H](CO)Cc2cc(NC(=O)CCCCCCC(=O)Nc3ccc4c(c3)N(C)[C@@H](C(C)C)C(=O)N[C@H](CO)C4)ccc2N1C
227974,CCn1c(=O)c(-c2ccccc2)cc2cnc(Nc3ccncc3)nc21
222101,CC(C)[C@H]1C(=O)N[C@H](CO)Cc2cc(NC(=O)CCCCCCCCC(=O)Nc3ccc(O)c4ccccc34)ccc2N1C
227376,CCN(CC)CCOc1ccc(Nc2ncc3cc(-c4ccccc4)c(=O)n(CC)c3n2)cc1
226506,CCN(CC)CCOc1ccc(Nc2ncc3cc(-c4ccccc4)c(=O)n(C)c3n2)cc1
226974,Nc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(CCCO)c2n1
226474,CCN(CC)CCOc1ccc(Nc2ncc3cc(-c4ccsc4)c(=O)n(C)c3n2)cc1
227019,COC(=O)Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(N)nc21
228532,C=CS(=O)(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
226967,Cn1c(=O)c(-c2ccccc2)cc2cnc(Nc3ccncc3)nc21
226965,Cn1c(=O)c(-c2ccsc2)cc2cnc(Nc3ccncc3)nc21
227398,CCCn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(N)nc21
226893,Nc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(CC(=O)O)c2n1
226504,Cn1c(=O)c(-c2ccsc2)cc2cnc(N)nc21
227397,Cn1c(=O)c(-c2ccccc2)cc2cnc(Nc3ccccc3)nc21
805003,COc1ccc(C(=O)Nc2ccccc2C(=O)O)cc1Cl
227091,CCCCn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(N)nc21
809114,COc1ccc(C(=O)Nc2cc(Cl)ccc2C(=O)O)cc1
227045,CC(C)(C)OC(=O)Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(N)nc21
29890,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl
226962,Nc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(CCCOCc3ccccc3)c2n1
227460,CCn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(N)nc21
818286,Cc1cc(NS(=O)(=O)c2ccc(NC(=O)Cc3ccc(Cl)c(Cl)c3)cc2)no1
227711,Cn1c(=O)c(-c2cccs2)cc2cnc(Nc3ccccc3)nc21
230798,COc1ccc(C(=O)/C=C/c2cccc3ccccc23)c(OC)c1
236227,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3C[C@@H](C)O[C@@H](C)C3)c3ccccc23)cc1
31312,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O
825156,Cc1ccc(NC(=O)Nc2ccnc(-c3cccnc3)n2)cc1
226926,CN(C)CCCn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(N)nc21
830014,O=c1c2cc(F)ccc2sn1-c1ccccc1
236824,CC(C)(C)c1cc(NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)n(Cc2ccccc2)n1
237437,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CC[S+]([O-])CC3)c3ccccc23)cc1
14264,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O
236926,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCc3ccncc3)c3ccccc23)cc1
236246,COc1ccc(CCOc2ccc(NC(=O)Nc3cc(C(C)(C)C)nn3-c3ccc(C)cc3)c3ccccc23)cc1OC
236995,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCSCC3)c3ccccc23)cc1
237831,Fc1ccc(-c2c(-c3ccncc3)[nH]c3nccnc23)cc1
236258,COc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cn1
861772,COc1ccc(C2c3ccc4ccccc4c3Oc3ncn(CCCN(C)C)c(=N)c32)cc1
236247,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3C[C@H](C)O[C@@H](C)C3)c3ccccc23)cc1
872640,O=C(NCC1COc2ccccc2O1)c1ccc(NC(=O)c2ccco2)cc1
882180,CC(=O)c1cccc(Nc2nc(-c3sc(N)nc3C)cs2)c1
883033,CCN1CCCC1CNc1[nH]cnc2c3cc(Cl)ccc3nc1-2
883931,COc1ccc(-c2c(C)nn3c(N)c(C#N)cnc23)cc1OC
249292,CC(C)c1c(-c2ccc(N3CCOCC3)nc2)nc2ncnc(N)c2c1-c1cccc(Br)c1
249291,CN(C)c1ccc(-c2nc3ncnc(N)c3c(-c3cccc(Br)c3)c2C2CCCCC2)cn1
14221,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1
901310,CSc1cc(-c2ccccc2)nc(O)c1C#N
902626,COc1ccc(OC)c(Nc2nc(-c3sc(N)nc3C)cs2)c1
14275,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O
243485,CNCCNS(=O)(=O)c1cccc2cnccc12
46884,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
249216,Cc1ccc(-c2c(-c3cccs3)nc3ncnc(N)c3c2-c2ccc(C)c(F)c2)cc1F
248647,COc1ccc(-c2c(-c3cccs3)nc3ncnc(N)c3c2-c2cc(Br)cs2)cc1OC
250604,CC(C)OCc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3
933591,CC(=O)Nc1nc(C)c(-c2csc(Nc3cccc([N+](=O)[O-])c3)n2)s1
249162,CN(C)c1ccc(-c2nc3ncnc(N)c3cc2-c2ccccc2)cc1
47209,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
249225,CC(C)c1ccc(-c2c(-c3ccc(N(C)C)cc3)nc3ncnc(N)c3c2-c2ccc(C(C)C)cc2)cc1
249352,Nc1ncnc2nc(-c3ccc(N4CCOCC4)nc3)c(-c3ccc(F)cc3)c(-c3cccc(Br)c3)c12
249466,CN(C)c1ccc(-c2nc3ncnc(N)c3c(-c3ccccc3)c2-c2ccccc2)cn1
248655,Clc1ccc(-c2cnc3c(N4CCOCC4)ncnc3n2)cc1
249386,Nc1ncnc2nc(-c3ccc(N4CCOCC4)nc3)c(-c3ccccc3)c(-c3cccc(Br)c3)c12
256027,Oc1[nH]c(Nc2cccc(CC(F)(F)F)c2)nc2ncnc1-2
256028,Oc1[nH]c(Nc2cccc(C(F)F)c2)nc2ncnc1-2
255068,C=CCn1cnc2c(O)nc(Nc3ccccc3)nc21
255067,OCCSCC(O)Cn1cnc2c(O)nc(Nc3ccccc3)nc21
255016,O=C(O)Cn1cnc2c(O)nc(Nc3ccccc3)nc21
255522,Oc1[nH]c(Nc2cccc(OC(F)(F)F)c2)nc2ncnc1-2
252286,CCCCCCCCCCCCCC(=O)O[C@@H]1CCCC(=O)O[C@H]1CO
254724,N=c1cc2c(nn1CCCCCCCCCCC(=O)N1CCN(c3ncccn3)CC1)-c1ccccc1CC2
255983,Oc1[nH]c(Nc2cccc(C(Cl)C(F)(F)Cl)c2)nc2ncnc1-2
430597,Nc1nc(O)c2ncn(CCC(CO)CO)c2n1
255936,COCCn1cnc2c(O)nc(Nc3ccccc3)nc21
259202,CN(C)CCCn1c2ccccc2c2c3c(c4c5ccccc5[nH]c4c21)C(=O)NC3
969799,COc1ccc2c(c1)C1(Nc3ccccc3-c3nc4ccccc4n31)C(=O)N2
975546,COc1ccc(-c2c[nH]nc2-c2ccc(O)cc2O)cc1
254274,COc1ccc(S(=O)(=O)N(CCO)c2ccccc2CN(C)C/C=C/c2ccc(Cl)cc2)cc1
259228,Cn1c2ccccc2c2c3c(c4c5ccccc5n(CCCN)c4c21)CNC3=O
259102,CN(C)CC(O)Cn1c2ccccc2c2c3c(c4c5ccccc5n(C)c4c21)C(=O)NC3=O
259005,COc1ccc2c(c1)c1c3c(c4c5ccccc5n(C)c4c1n2CCCC#N)C(=O)NC3=O
263363,CCNCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1O
991280,CC(=O)c1ccc2c(c1)C1C=CCC1C(C(=O)O)N2
